,date,VIX.Open,VIX.High,VIX.Low,VIX.Close,VIX.Volume,VIX.Adjusted,year,month,monthf,weekday,weekdayf,week
270,2008-01-30,27.530001000000002,28.34,24.74,27.620001000000002,0,27.620001000000002,2008,1,Jan,3,Wed,4
271,2008-01-31,28.780001000000002,28.809998999999998,25.450001,26.200001,0,26.200001,2008,1,Jan,4,Thu,4
272,2008-02-01,25.66,25.75,24.02,24.02,0,24.02,2008,2,Feb,5,Fri,4
273,2008-02-04,25.09,26.030001000000002,24.85,25.99,0,25.99,2008,2,Feb,1,Mon,5
274,2008-02-05,27.200001,28.49,27.200001,28.24,0,28.24,2008,2,Feb,2,Tue,5
275,2008-02-06,27.75,29.309998999999998,27.040001,28.969998999999998,0,28.969998999999998,2008,2,Feb,3,Wed,5
276,2008-02-07,29.51,29.700001,26.780001000000002,27.66,0,27.66,2008,2,Feb,4,Thu,5
277,2008-02-08,27.98,28.889999,27.219998999999998,28.01,0,28.01,2008,2,Feb,5,Fri,5
278,2008-02-11,29.139999,29.57,27.32,27.6,0,27.6,2008,2,Feb,1,Mon,6
279,2008-02-12,26.559998999999998,27.17,25.25,26.33,0,26.33,2008,2,Feb,2,Tue,6
280,2008-02-13,25.67,26.059998999999998,24.57,24.879998999999998,0,24.879998999999998,2008,2,Feb,3,Wed,6
281,2008-02-14,24.639999,25.639999,23.98,25.540001,0,25.540001,2008,2,Feb,4,Thu,6
282,2008-02-15,25.58,25.67,24.450001,25.02,0,25.02,2008,2,Feb,5,Fri,6
283,2008-02-19,25.389999,26.59,24.73,25.59,0,25.59,2008,2,Feb,2,Tue,7
284,2008-02-20,25.6,26.950001,24.209999,24.4,0,24.4,2008,2,Feb,3,Wed,7
285,2008-02-21,24.42,25.450001,23.74,25.120001000000002,0,25.120001000000002,2008,2,Feb,4,Thu,7
286,2008-02-22,24.99,25.93,23.620001000000002,24.059998999999998,0,24.059998999999998,2008,2,Feb,5,Fri,7
287,2008-02-25,24.059998999999998,25.07,22.690001000000002,23.030001000000002,0,23.030001000000002,2008,2,Feb,1,Mon,8
288,2008-02-26,23.440001000000002,23.450001,21.639999,21.9,0,21.9,2008,2,Feb,2,Tue,8
289,2008-02-27,21.9,23.01,21.83,22.690001000000002,0,22.690001000000002,2008,2,Feb,3,Wed,8
290,2008-02-28,22.690001000000002,23.790001,22.690001000000002,23.530001000000002,0,23.530001000000002,2008,2,Feb,4,Thu,8
291,2008-02-29,23.540001,26.91,23.540001,26.540001,0,26.540001,2008,2,Feb,5,Fri,8
292,2008-03-03,27.540001,28.129998999999998,26.27,26.280001000000002,0,26.280001000000002,2008,3,Mar,1,Mon,9
293,2008-03-04,27.190001000000002,27.42,25.51,25.52,0,25.52,2008,3,Mar,2,Tue,9
294,2008-03-05,25.52,25.77,23.299999,24.6,0,24.6,2008,3,Mar,3,Wed,9
295,2008-03-06,25.450001,27.9,25.040001,27.549999,0,27.549999,2008,3,Mar,4,Thu,9
296,2008-03-07,28.52,29.290001,26.48,27.49,0,27.49,2008,3,Mar,5,Fri,9
297,2008-03-10,28.129998999999998,29.73,27.92,29.379998999999998,0,29.379998999999998,2008,3,Mar,1,Mon,10
298,2008-03-11,27.25,28.639999,26.35,26.360001,0,26.360001,2008,3,Mar,2,Tue,10
299,2008-03-12,26.389999,27.25,24.9,27.219998999999998,0,27.219998999999998,2008,3,Mar,3,Wed,10
300,2008-03-13,27.219998999999998,29.620001000000002,25.65,27.290001,0,27.290001,2008,3,Mar,4,Thu,10
301,2008-03-14,27.309998999999998,32.889998999999996,26.02,31.16,0,31.16,2008,3,Mar,5,Fri,10
302,2008-03-17,35.139998999999996,35.599998,31.1,32.240002000000004,0,32.240002000000004,2008,3,Mar,1,Mon,11
303,2008-03-18,32.240002000000004,32.240002000000004,25.58,25.790001,0,25.790001,2008,3,Mar,2,Tue,11
304,2008-03-19,25.780001000000002,29.950001,25.16,29.84,0,29.84,2008,3,Mar,3,Wed,11
305,2008-03-20,29.84,29.84,25.799999,26.620001000000002,0,26.620001000000002,2008,3,Mar,4,Thu,11
306,2008-03-24,26.639999,27.040001,24.75,25.73,0,25.73,2008,3,Mar,1,Mon,12
307,2008-03-25,25.75,26.42,25.17,25.719998999999998,0,25.719998999999998,2008,3,Mar,2,Tue,12
308,2008-03-26,25.75,26.85,25.51,26.08,0,26.08,2008,3,Mar,3,Wed,12
309,2008-03-27,25.549999,25.98,24.91,25.879998999999998,0,25.879998999999998,2008,3,Mar,4,Thu,12
310,2008-03-28,25.809998999999998,25.959999,25.040001,25.709999,0,25.709999,2008,3,Mar,5,Fri,12
311,2008-03-31,25.709999,26.77,25.35,25.610001,0,25.610001,2008,3,Mar,1,Mon,13
312,2008-04-01,25.610001,25.610001,22.52,22.68,0,22.68,2008,4,Apr,2,Tue,13
313,2008-04-02,22.639999,23.65,22.389999,23.43,0,23.43,2008,4,Apr,3,Wed,13
314,2008-04-03,23.84,24.15,23.0,23.209999,0,23.209999,2008,4,Apr,4,Thu,13
315,2008-04-04,23.0,23.309998999999998,21.75,22.450001,0,22.450001,2008,4,Apr,5,Fri,13
316,2008-04-07,22.450001,22.73,21.209999,22.42,0,22.42,2008,4,Apr,1,Mon,14
317,2008-04-08,22.42,23.16,22.360001,22.360001,0,22.360001,2008,4,Apr,2,Tue,14
318,2008-04-09,22.360001,23.57,22.360001,22.809998999999998,0,22.809998999999998,2008,4,Apr,3,Wed,14
319,2008-04-10,22.799999,23.219998999999998,21.629998999999998,21.98,0,21.98,2008,4,Apr,4,Thu,14
320,2008-04-11,23.030001000000002,23.59,22.65,23.459999,0,23.459999,2008,4,Apr,5,Fri,14
321,2008-04-14,23.459999,24.35,23.459999,23.82,0,23.82,2008,4,Apr,1,Mon,15
322,2008-04-15,23.84,23.99,22.719998999999998,22.780001000000002,0,22.780001000000002,2008,4,Apr,2,Tue,15
323,2008-04-16,22.030001000000002,22.09,20.5,20.530001000000002,0,20.530001000000002,2008,4,Apr,3,Wed,15
324,2008-04-17,21.129998999999998,21.540001,20.35,20.370001000000002,0,20.370001000000002,2008,4,Apr,4,Thu,15
325,2008-04-18,20.370001000000002,20.370001000000002,19.209999,20.129998999999998,0,20.129998999999998,2008,4,Apr,5,Fri,15
326,2008-04-21,20.15,21.120001000000002,20.15,20.5,0,20.5,2008,4,Apr,1,Mon,16
327,2008-04-22,20.469998999999998,21.6,20.469998999999998,20.870001000000002,0,20.870001000000002,2008,4,Apr,2,Tue,16
328,2008-04-23,20.629998999999998,20.950001,19.879998999999998,20.26,0,20.26,2008,4,Apr,3,Wed,16
329,2008-04-24,20.26,20.77,19.209999,20.059998999999998,0,20.059998999999998,2008,4,Apr,4,Thu,16
330,2008-04-25,19.6,20.360001,19.280001000000002,19.59,0,19.59,2008,4,Apr,5,Fri,16
331,2008-04-28,20.139999,20.25,19.370001000000002,19.639999,0,19.639999,2008,4,Apr,1,Mon,17
332,2008-04-29,19.860001,20.540001,19.629998999999998,20.24,0,20.24,2008,4,Apr,2,Tue,17
333,2008-04-30,20.24,20.809998999999998,19.690001000000002,20.790001,0,20.790001,2008,4,Apr,3,Wed,17
334,2008-05-01,20.780001000000002,20.83,18.870001000000002,18.879998999999998,0,18.879998999999998,2008,5,May,4,Thu,17
335,2008-05-02,18.870001000000002,19.110001,17.969998999999998,18.18,0,18.18,2008,5,May,5,Fri,17
336,2008-05-05,18.68,19.290001,18.68,18.9,0,18.9,2008,5,May,1,Mon,18
337,2008-05-06,18.9,19.57,18.110001,18.209999,0,18.209999,2008,5,May,2,Tue,18
338,2008-05-07,18.48,19.98,18.42,19.73,0,19.73,2008,5,May,3,Wed,18
339,2008-05-08,19.73,19.92,18.620001000000002,19.4,0,19.4,2008,5,May,4,Thu,18
340,2008-05-09,19.98,20.01,19.299999,19.41,0,19.41,2008,5,May,5,Fri,18
341,2008-05-12,19.17,19.48,16.92,17.790001,0,17.790001,2008,5,May,1,Mon,19
342,2008-05-13,17.790001,18.629998999999998,17.76,17.98,0,17.98,2008,5,May,2,Tue,19
343,2008-05-14,17.98,17.98,16.190001000000002,17.66,0,17.66,2008,5,May,3,Wed,19
344,2008-05-15,17.65,17.84,16.25,16.299999,0,16.299999,2008,5,May,4,Thu,19
345,2008-05-16,16.299999,17.92,16.299999,16.469998999999998,0,16.469998999999998,2008,5,May,5,Fri,19
346,2008-05-19,16.469998999999998,17.889999,15.82,17.01,0,17.01,2008,5,May,1,Mon,20
347,2008-05-20,17.02,18.42,17.02,17.58,0,17.58,2008,5,May,2,Tue,20
348,2008-05-21,17.639999,18.889999,17.01,18.59,0,18.59,2008,5,May,3,Wed,20
349,2008-05-22,18.92,19.110001,17.82,18.049999,0,18.049999,2008,5,May,4,Thu,20
350,2008-05-23,18.58,19.799999,18.379998999999998,19.549999,0,19.549999,2008,5,May,5,Fri,20
351,2008-05-27,20.780001000000002,20.950001,19.42,19.639999,0,19.639999,2008,5,May,2,Tue,21
352,2008-05-28,19.639999,20.030001000000002,19.01,19.07,0,19.07,2008,5,May,3,Wed,21
353,2008-05-29,19.08,19.17,17.540001,18.139999,0,18.139999,2008,5,May,4,Thu,21
354,2008-05-30,18.139999,18.209999,17.559998999999998,17.83,0,17.83,2008,5,May,5,Fri,21
355,2008-06-02,17.83,20.450001,17.83,19.83,0,19.83,2008,6,Jun,1,Mon,22
356,2008-06-03,19.799999,21.0,18.889999,20.24,0,20.24,2008,6,Jun,2,Tue,22
357,2008-06-04,20.639999,21.309998999999998,19.76,20.799999,0,20.799999,2008,6,Jun,3,Wed,22
358,2008-06-05,20.540001,20.59,18.620001000000002,18.629998999999998,0,18.629998999999998,2008,6,Jun,4,Thu,22
359,2008-06-06,18.629998999999998,23.790001,18.629998999999998,23.559998999999998,0,23.559998999999998,2008,6,Jun,5,Fri,22
360,2008-06-09,23.559998999999998,24.469998999999998,20.780001000000002,23.120001000000002,0,23.120001000000002,2008,6,Jun,1,Mon,23
361,2008-06-10,24.370001000000002,24.42,22.309998999999998,23.18,0,23.18,2008,6,Jun,2,Tue,23
362,2008-06-11,23.440001000000002,24.299999,22.860001,24.120001000000002,0,24.120001000000002,2008,6,Jun,3,Wed,23
363,2008-06-12,23.610001,23.98,21.91,23.33,0,23.33,2008,6,Jun,4,Thu,23
364,2008-06-13,23.02,23.139999,21.040001,21.219998999999998,0,21.219998999999998,2008,6,Jun,5,Fri,23
365,2008-06-16,21.219998999999998,22.84,20.73,20.950001,0,20.950001,2008,6,Jun,1,Mon,24
366,2008-06-17,20.959999,21.42,20.02,21.129998999999998,0,21.129998999999998,2008,6,Jun,2,Tue,24
367,2008-06-18,21.67,22.860001,21.26,22.24,0,22.24,2008,6,Jun,3,Wed,24
368,2008-06-19,22.24,22.610001,20.91,21.58,0,21.58,2008,6,Jun,4,Thu,24
369,2008-06-20,21.58,23.700001,21.58,22.870001000000002,0,22.870001000000002,2008,6,Jun,5,Fri,24
370,2008-06-23,22.889999,23.139999,22.52,22.639999,0,22.639999,2008,6,Jun,1,Mon,25
371,2008-06-24,22.690001000000002,23.48,21.68,22.42,0,22.42,2008,6,Jun,2,Tue,25
372,2008-06-25,22.42,22.42,20.34,21.139999,0,21.139999,2008,6,Jun,3,Wed,25
373,2008-06-26,22.23,23.99,22.15,23.93,0,23.93,2008,6,Jun,4,Thu,25
374,2008-06-27,23.75,24.559998999999998,23.299999,23.440001000000002,0,23.440001000000002,2008,6,Jun,5,Fri,25
375,2008-06-30,24.25,24.26,23.27,23.950001,0,23.950001,2008,6,Jun,1,Mon,26
376,2008-07-01,25.139999,25.57,23.639999,23.65,0,23.65,2008,7,Jul,2,Tue,26
377,2008-07-02,23.4,25.959999,22.700001,25.92,0,25.92,2008,7,Jul,3,Wed,26
378,2008-07-03,25.92,26.08,24.440001000000002,24.790001,0,24.790001,2008,7,Jul,4,Thu,26
379,2008-07-07,25.48,26.91,24.73,25.780001000000002,0,25.780001000000002,2008,7,Jul,1,Mon,27
380,2008-07-08,25.719998999999998,26.049999,23.02,23.15,0,23.15,2008,7,Jul,2,Tue,27
381,2008-07-09,23.16,25.389999,22.59,25.23,0,25.23,2008,7,Jul,3,Wed,27
382,2008-07-10,25.219998999999998,26.620001000000002,25.07,25.59,0,25.59,2008,7,Jul,4,Thu,27
383,2008-07-11,25.559998999999998,29.440001000000002,25.559998999999998,27.49,0,27.49,2008,7,Jul,5,Fri,27
384,2008-07-14,27.49,29.299999,26.9,28.48,0,28.48,2008,7,Jul,1,Mon,28
385,2008-07-15,28.469998999999998,30.809998999999998,27.01,28.540001,0,28.540001,2008,7,Jul,2,Tue,28
386,2008-07-16,28.190001000000002,28.190001000000002,24.870001000000002,25.1,0,25.1,2008,7,Jul,3,Wed,28
387,2008-07-17,24.58,25.5,23.99,25.01,0,25.01,2008,7,Jul,4,Thu,28
388,2008-07-18,25.01,25.190001000000002,23.780001000000002,24.049999,0,24.049999,2008,7,Jul,5,Fri,28
389,2008-07-21,24.049999,24.58,23.040001,23.049999,0,23.049999,2008,7,Jul,1,Mon,29
390,2008-07-22,24.02,24.08,21.049999,21.18,0,21.18,2008,7,Jul,2,Tue,29
391,2008-07-23,21.23,22.08,20.73,21.309998999999998,0,21.309998999999998,2008,7,Jul,3,Wed,29
392,2008-07-24,21.309998999999998,23.610001,21.309998999999998,23.440001000000002,0,23.440001000000002,2008,7,Jul,4,Thu,29
393,2008-07-25,23.450001,23.450001,22.309998999999998,22.91,0,22.91,2008,7,Jul,5,Fri,29
394,2008-07-28,22.91,24.620001000000002,19.65,24.23,0,24.23,2008,7,Jul,1,Mon,30
395,2008-07-29,24.200001,24.219998999999998,21.959999,22.030001000000002,0,22.030001000000002,2008,7,Jul,2,Tue,30
396,2008-07-30,22.030001000000002,22.309998999999998,20.99,21.209999,0,21.209999,2008,7,Jul,3,Wed,30
397,2008-07-31,22.33,22.959999,21.450001,22.940001000000002,0,22.940001000000002,2008,7,Jul,4,Thu,30
398,2008-08-01,22.66,23.370001000000002,22.35,22.57,0,22.57,2008,8,Aug,5,Fri,30
399,2008-08-04,23.77,23.860001,22.940001000000002,23.49,0,23.49,2008,8,Aug,1,Mon,31
400,2008-08-05,22.99,22.99,20.059998999999998,21.139999,0,21.139999,2008,8,Aug,2,Tue,31
401,2008-08-06,21.139999,21.66,19.75,20.23,0,20.23,2008,8,Aug,3,Wed,31
402,2008-08-07,20.23,21.459999,20.23,21.15,0,21.15,2008,8,Aug,4,Thu,31
403,2008-08-08,21.15,21.690001000000002,20.110001,20.66,0,20.66,2008,8,Aug,5,Fri,31
404,2008-08-11,20.66,20.959999,19.66,20.120001000000002,0,20.120001000000002,2008,8,Aug,1,Mon,32
405,2008-08-12,20.639999,21.51,20.379998999999998,21.17,0,21.17,2008,8,Aug,2,Tue,32
406,2008-08-13,21.57,22.110001,20.799999,21.549999,0,21.549999,2008,8,Aug,3,Wed,32
407,2008-08-14,22.299999,22.299999,20.07,20.34,0,20.34,2008,8,Aug,4,Thu,32
408,2008-08-15,20.24,20.65,19.57,19.58,0,19.58,2008,8,Aug,5,Fri,32
409,2008-08-18,19.58,21.440001000000002,19.58,20.98,0,20.98,2008,8,Aug,1,Mon,33
410,2008-08-19,21.76,22.139999,21.280001000000002,21.280001000000002,0,21.280001000000002,2008,8,Aug,2,Tue,33
411,2008-08-20,21.299999,21.67,20.389999,20.42,0,20.42,2008,8,Aug,3,Wed,33
412,2008-08-21,20.43,21.08,18.940001000000002,19.82,0,19.82,2008,8,Aug,4,Thu,33
413,2008-08-22,19.83,19.83,18.639999,18.809998999999998,0,18.809998999999998,2008,8,Aug,5,Fri,33
414,2008-08-25,18.780001000000002,21.219998999999998,18.780001000000002,20.969998999999998,0,20.969998999999998,2008,8,Aug,1,Mon,34
415,2008-08-26,20.98,21.27,20.48,20.49,0,20.49,2008,8,Aug,2,Tue,34
416,2008-08-27,20.48,20.67,19.530001000000002,19.76,0,19.76,2008,8,Aug,3,Wed,34
417,2008-08-28,19.360001,19.66,19.219998999999998,19.43,0,19.43,2008,8,Aug,4,Thu,34
418,2008-08-29,19.43,20.709999,19.43,20.65,0,20.65,2008,8,Aug,5,Fri,34
419,2008-09-02,20.65,22.299999,20.469998999999998,21.99,0,21.99,2008,9,Sep,2,Tue,35
420,2008-09-03,21.99,22.299999,21.389999,21.43,0,21.43,2008,9,Sep,3,Wed,35
421,2008-09-04,22.02,24.15,21.91,24.030001000000002,0,24.030001000000002,2008,9,Sep,4,Thu,35
422,2008-09-05,24.540001,24.709999,22.969998999999998,23.059998999999998,0,23.059998999999998,2008,9,Sep,5,Fri,35
423,2008-09-08,22.219998999999998,24.059998999999998,22.120001000000002,22.639999,0,22.639999,2008,9,Sep,1,Mon,36
424,2008-09-09,22.690001000000002,25.68,22.58,25.469998999999998,0,25.469998999999998,2008,9,Sep,2,Tue,36
425,2008-09-10,25.469998999999998,25.48,23.799999,24.52,0,24.52,2008,9,Sep,3,Wed,36
426,2008-09-11,25.379998999999998,26.25,24.389999,24.389999,0,24.389999,2008,9,Sep,4,Thu,36
427,2008-09-12,24.799999,26.67,24.799999,25.66,0,25.66,2008,9,Sep,5,Fri,36
428,2008-09-15,25.66,31.870001000000002,25.66,31.700001,0,31.700001,2008,9,Sep,1,Mon,37
429,2008-09-16,31.700001,33.700001,30.24,30.299999,0,30.299999,2008,9,Sep,2,Tue,37
430,2008-09-17,30.25,36.400002,30.25,36.220001,0,36.220001,2008,9,Sep,3,Wed,37
431,2008-09-18,36.099998,42.16,33.099998,33.099998,0,33.099998,2008,9,Sep,4,Thu,37
432,2008-09-19,33.07,33.080002,27.950001,32.07,0,32.07,2008,9,Sep,5,Fri,37
433,2008-09-22,32.400002,34.220001,30.809998999999998,33.849998,0,33.849998,2008,9,Sep,1,Mon,38
434,2008-09-23,33.849998,36.080002,32.630001,35.720001,0,35.720001,2008,9,Sep,2,Tue,38
435,2008-09-24,35.700001,36.709998999999996,34.16,35.189999,0,35.189999,2008,9,Sep,3,Wed,38
436,2008-09-25,35.189999,35.189999,32.450001,32.82,0,32.82,2008,9,Sep,4,Thu,38
437,2008-09-26,32.82,36.400002,32.82,34.740002000000004,0,34.740002000000004,2008,9,Sep,5,Fri,38
438,2008-09-29,36.919998,48.400002,36.919998,46.720001,0,46.720001,2008,9,Sep,1,Mon,39
439,2008-09-30,43.77,43.799999,38.860001000000004,39.389998999999996,0,39.389998999999996,2008,9,Sep,2,Tue,39
440,2008-10-01,39.389998999999996,42.380001,39.389998999999996,39.810001,0,39.810001,2008,10,Oct,3,Wed,39
441,2008-10-02,39.82,46.48,39.82,45.259997999999996,0,45.259997999999996,2008,10,Oct,4,Thu,39
442,2008-10-03,45.220001,45.52,41.509997999999996,45.139998999999996,0,45.139998999999996,2008,10,Oct,5,Fri,39
443,2008-10-06,45.119999,58.240002000000004,45.119999,52.049999,0,52.049999,2008,10,Oct,1,Mon,40
444,2008-10-07,52.049999,54.189999,47.029999,53.68,0,53.68,2008,10,Oct,2,Tue,40
445,2008-10-08,53.68,59.060001,51.900002,57.529999,0,57.529999,2008,10,Oct,3,Wed,40
446,2008-10-09,57.57,64.91999799999999,52.540001000000004,63.919998,0,63.919998,2008,10,Oct,4,Thu,40
447,2008-10-10,65.849998,76.940002,59.959998999999996,69.949997,0,69.949997,2008,10,Oct,5,Fri,40
448,2008-10-13,69.949997,71.41999799999999,54.689999,54.990002000000004,0,54.990002000000004,2008,10,Oct,1,Mon,41
449,2008-10-14,55.099998,59.810001,47.290001000000004,55.130001,0,55.130001,2008,10,Oct,2,Tue,41
450,2008-10-15,55.689999,69.470001,55.689999,69.25,0,69.25,2008,10,Oct,3,Wed,41
451,2008-10-16,69.209999,81.16999799999999,66.510002,67.610001,0,67.610001,2008,10,Oct,4,Thu,41
452,2008-10-17,67.650002,74.480003,59.82,70.33000200000001,0,70.33000200000001,2008,10,Oct,5,Fri,41
453,2008-10-20,70.400002,70.400002,52.700001,52.970001,0,52.970001,2008,10,Oct,1,Mon,42
454,2008-10-21,52.950001,56.369999,50.91,53.110001000000004,0,53.110001000000004,2008,10,Oct,2,Tue,42
455,2008-10-22,53.0,80.639999,53.0,69.650002,0,69.650002,2008,10,Oct,3,Wed,42
456,2008-10-23,68.029999,79.43,51.830002,67.800003,0,67.800003,2008,10,Oct,4,Thu,42
457,2008-10-24,67.800003,89.529999,67.800003,79.129997,0,79.129997,2008,10,Oct,5,Fri,42
458,2008-10-27,79.129997,81.650002,65.900002,80.059998,0,80.059998,2008,10,Oct,1,Mon,43
459,2008-10-28,73.300003,78.980003,65.660004,66.959999,0,66.959999,2008,10,Oct,2,Tue,43
460,2008-10-29,66.959999,71.139999,62.720001,69.959999,0,69.959999,2008,10,Oct,3,Wed,43
461,2008-10-30,69.83000200000001,69.83000200000001,62.669998,62.900002,0,62.900002,2008,10,Oct,4,Thu,43
462,2008-10-31,62.93,65.849998,56.73,59.889998999999996,0,59.889998999999996,2008,10,Oct,5,Fri,43
463,2008-11-03,60.169998,60.77,53.630001,53.68,0,53.68,2008,11,Nov,1,Mon,44
464,2008-11-04,53.68,53.68,44.25,47.73,0,47.73,2008,11,Nov,2,Tue,44
465,2008-11-05,47.73,55.619999,46.869999,54.560001,0,54.560001,2008,11,Nov,3,Wed,44
466,2008-11-06,56.709998999999996,64.779999,55.599998,63.68,0,63.68,2008,11,Nov,4,Thu,44
467,2008-11-07,63.68,63.68,56.029999,56.099998,0,56.099998,2008,11,Nov,5,Fri,44
468,2008-11-10,56.09,62.09,54.630001,59.98,0,59.98,2008,11,Nov,1,Mon,45
469,2008-11-11,59.98,64.730003,58.580002,61.439999,0,61.439999,2008,11,Nov,2,Tue,45
470,2008-11-12,61.52,67.190002,61.52,66.459999,0,66.459999,2008,11,Nov,3,Wed,45
471,2008-11-13,66.449997,69.989998,58.66,59.830002,0,59.830002,2008,11,Nov,4,Thu,45
472,2008-11-14,62.599998,66.309998,59.75,66.309998,0,66.309998,2008,11,Nov,5,Fri,45
473,2008-11-17,69.57,69.589996,65.099998,69.150002,0,69.150002,2008,11,Nov,1,Mon,46
474,2008-11-18,70.089996,73.129997,67.18,67.639999,0,67.639999,2008,11,Nov,2,Tue,46
475,2008-11-19,68.459999,75.0,67.339996,74.260002,0,74.260002,2008,11,Nov,3,Wed,46
476,2008-11-20,74.260002,81.480003,72.760002,80.860001,0,80.860001,2008,11,Nov,4,Thu,46
477,2008-11-21,80.739998,80.739998,71.629997,72.66999799999999,0,72.66999799999999,2008,11,Nov,5,Fri,46
478,2008-11-24,71.190002,71.349998,61.810001,64.699997,0,64.699997,2008,11,Nov,1,Mon,47
479,2008-11-25,64.760002,65.489998,60.25,60.900002,0,60.900002,2008,11,Nov,2,Tue,47
480,2008-11-26,60.900002,62.5,54.619999,54.919998,0,54.919998,2008,11,Nov,3,Wed,47
481,2008-11-28,56.02,56.82,50.5,55.279999,0,55.279999,2008,11,Nov,5,Fri,47
482,2008-12-01,60.470001,68.599998,60.360001000000004,68.510002,0,68.510002,2008,12,Dec,1,Mon,48
483,2008-12-02,66.68,67.010002,62.310001,62.98,0,62.98,2008,12,Dec,2,Tue,48
484,2008-12-03,62.98,65.370003,60.18,60.720001,0,60.720001,2008,12,Dec,3,Wed,48
485,2008-12-04,62.189999,65.08000200000001,60.209998999999996,63.639998999999996,0,63.639998999999996,2008,12,Dec,4,Thu,48
486,2008-12-05,63.639998999999996,66.540001,59.259997999999996,59.93,0,59.93,2008,12,Dec,5,Fri,48
487,2008-12-08,58.860001000000004,59.869999,57.349998,58.490002000000004,0,58.490002000000004,2008,12,Dec,1,Mon,49
488,2008-12-09,59.48,59.57,56.369999,58.91,0,58.91,2008,12,Dec,2,Tue,49
489,2008-12-10,58.91,58.91,53.790001000000004,55.73,0,55.73,2008,12,Dec,3,Wed,49
490,2008-12-11,55.080002,56.439999,52.939999,55.779999,0,55.779999,2008,12,Dec,4,Thu,49
491,2008-12-12,55.779999,58.84,54.259997999999996,54.279999,0,54.279999,2008,12,Dec,5,Fri,49
492,2008-12-15,55.68,58.490002000000004,55.68,56.759997999999996,0,56.759997999999996,2008,12,Dec,1,Mon,50
493,2008-12-16,56.759997999999996,56.759997999999996,50.91,52.369999,0,52.369999,2008,12,Dec,2,Tue,50
494,2008-12-17,52.0,52.189999,49.360001000000004,49.84,0,49.84,2008,12,Dec,3,Wed,50
495,2008-12-18,49.84,49.84,44.5,47.34,0,47.34,2008,12,Dec,4,Thu,50
496,2008-12-19,46.009997999999996,46.009997999999996,41.290001000000004,44.93,0,44.93,2008,12,Dec,5,Fri,50
497,2008-12-22,44.93,46.689999,42.75,44.560001,0,44.560001,2008,12,Dec,1,Mon,51
498,2008-12-23,43.189999,45.389998999999996,41.68,45.02,0,45.02,2008,12,Dec,2,Tue,51
499,2008-12-24,45.02,45.02,44.150002,44.209998999999996,0,44.209998999999996,2008,12,Dec,3,Wed,51
500,2008-12-26,44.27,44.360001000000004,42.919998,43.380001,0,43.380001,2008,12,Dec,5,Fri,51
501,2008-12-29,43.349998,46.240002000000004,42.16,43.900002,0,43.900002,2008,12,Dec,1,Mon,52
502,2008-12-30,43.990002000000004,44.290001000000004,41.630001,41.630001,0,41.630001,2008,12,Dec,2,Tue,52
503,2008-12-31,41.630001,41.630001,37.959998999999996,40.0,0,40.0,2008,12,Dec,3,Wed,52
504,2009-01-02,39.580002,39.82,36.880001,39.189999,0,39.189999,2009,1,Jan,5,Fri,0
505,2009-01-05,39.240002000000004,40.220001,38.299999,39.080002,0,39.080002,2009,1,Jan,1,Mon,1
506,2009-01-06,38.060001,39.330002,37.34,38.560001,0,38.560001,2009,1,Jan,2,Tue,1
507,2009-01-07,40.290001000000004,43.82,40.119999,43.389998999999996,0,43.389998999999996,2009,1,Jan,3,Wed,1
508,2009-01-08,43.380001,44.599998,42.560001,42.560001,0,42.560001,2009,1,Jan,4,Thu,1
509,2009-01-09,41.18,43.130001,41.049999,42.82,0,42.82,2009,1,Jan,5,Fri,1
510,2009-01-12,42.060001,46.619999,41.939999,45.84,0,45.84,2009,1,Jan,1,Mon,2
511,2009-01-13,45.84,47.080002,43.23,43.27,0,43.27,2009,1,Jan,2,Tue,2
512,2009-01-14,46.240002000000004,51.549999,46.139998999999996,49.139998999999996,0,49.139998999999996,2009,1,Jan,3,Wed,2
513,2009-01-15,49.139998999999996,55.16,49.139998999999996,51.0,0,51.0,2009,1,Jan,4,Thu,2
514,2009-01-16,51.0,51.0,45.959998999999996,46.110001000000004,0,46.110001000000004,2009,1,Jan,5,Fri,2
515,2009-01-20,50.119999,57.360001000000004,49.27,56.650002,0,56.650002,2009,1,Jan,2,Tue,3
516,2009-01-21,51.52,54.119999,46.150002,46.419998,0,46.419998,2009,1,Jan,3,Wed,3
517,2009-01-22,50.650002,51.759997999999996,46.509997999999996,47.290001000000004,0,47.290001000000004,2009,1,Jan,4,Thu,3
518,2009-01-23,50.389998999999996,51.110001000000004,46.43,47.27,0,47.27,2009,1,Jan,5,Fri,3
519,2009-01-26,47.889998999999996,47.93,44.290001000000004,45.689999,0,45.689999,2009,1,Jan,1,Mon,4
520,2009-01-27,45.110001000000004,45.93,42.200001,42.25,0,42.25,2009,1,Jan,2,Tue,4
521,2009-01-28,42.25,42.25,33.759997999999996,39.66,0,39.66,2009,1,Jan,3,Wed,4
522,2009-01-29,41.34,43.029999,41.119999,42.630001,0,42.630001,2009,1,Jan,4,Thu,4
523,2009-01-30,42.630001,45.529999,42.09,44.84,0,44.84,2009,1,Jan,5,Fri,4
524,2009-02-02,49.419998,49.540001000000004,45.259997999999996,45.52,0,45.52,2009,2,Feb,1,Mon,5
525,2009-02-03,45.52,45.52,42.43,43.060001,0,43.060001,2009,2,Feb,2,Tue,5
526,2009-02-04,43.060001,44.52,41.389998999999996,43.849998,0,43.849998,2009,2,Feb,3,Wed,5
