,purchase_time,purchase_date,quantity
465,2017-05-27 11:15:45,2017-05-27 00:00:00,5
466,2017-06-10 16:30:10,2017-06-10 00:00:00,12
467,2017-05-25 22:33:25,2017-05-25 00:00:00,10
468,2017-05-21 10:32:54,2017-05-21 00:00:00,5
469,2017-05-08 18:46:53,2017-05-08 00:00:00,7
470,2017-05-27 13:38:26,2017-05-27 00:00:00,7
471,2017-06-15 11:12:45,2017-06-15 00:00:00,10
472,2017-05-29 13:06:03,2017-05-29 00:00:00,4
473,2017-05-24 08:14:50,2017-05-24 00:00:00,10
474,2017-05-22 17:19:19,2017-05-22 00:00:00,12
475,2017-05-03 13:06:02,2017-05-03 00:00:00,11
476,2017-06-05 15:30:52,2017-06-05 00:00:00,7
477,2017-05-02 03:48:26,2017-05-02 00:00:00,10
478,2017-05-11 11:20:45,2017-05-11 00:00:00,5
479,2017-05-27 18:42:41,2017-05-27 00:00:00,3
480,2017-05-03 21:31:55,2017-05-03 00:00:00,14
481,2017-05-12 20:43:44,2017-05-12 00:00:00,4
482,2017-05-26 16:15:49,2017-05-26 00:00:00,4
483,2017-05-09 20:49:48,2017-05-09 00:00:00,14
484,2017-05-07 18:34:36,2017-05-07 00:00:00,11
485,2017-06-07 15:04:13,2017-06-07 00:00:00,8
486,2017-05-21 08:00:00,2017-05-21 00:00:00,10
487,2017-05-08 22:39:37,2017-05-08 00:00:00,13
488,2017-06-01 23:10:52,2017-06-01 00:00:00,8
489,2017-06-15 19:25:50,2017-06-15 00:00:00,4
490,2017-05-07 12:42:56,2017-05-07 00:00:00,1
491,2017-05-30 14:31:52,2017-05-30 00:00:00,11
492,2017-05-17 14:33:51,2017-05-17 00:00:00,2
493,2017-05-06 09:26:55,2017-05-06 00:00:00,8
494,2017-05-22 12:15:02,2017-05-22 00:00:00,13
495,2017-05-15 21:24:52,2017-05-15 00:00:00,6
496,2017-05-30 07:59:07,2017-05-30 00:00:00,3
497,2017-05-18 17:25:34,2017-05-18 00:00:00,14
498,2017-05-02 22:19:11,2017-05-02 00:00:00,7
499,2017-05-04 20:12:50,2017-05-04 00:00:00,9
500,2017-05-04 15:19:42,2017-05-04 00:00:00,4
501,2017-06-08 14:04:48,2017-06-08 00:00:00,4
502,2017-05-04 19:35:21,2017-05-04 00:00:00,11
503,2017-06-02 09:40:36,2017-06-02 00:00:00,14
504,2017-05-06 12:16:26,2017-05-06 00:00:00,11
505,2017-05-24 21:02:43,2017-05-24 00:00:00,4
506,2017-06-07 13:22:27,2017-06-07 00:00:00,3
507,2017-06-08 21:32:05,2017-06-08 00:00:00,10
508,2017-06-05 18:53:21,2017-06-05 00:00:00,1
509,2017-05-25 11:43:12,2017-05-25 00:00:00,14
510,2017-05-26 22:34:37,2017-05-26 00:00:00,11
511,2017-05-30 19:27:49,2017-05-30 00:00:00,11
512,2017-05-01 23:09:52,2017-05-01 00:00:00,9
513,2017-05-18 15:32:21,2017-05-18 00:00:00,7
514,2017-06-13 22:28:55,2017-06-13 00:00:00,1
515,2017-06-06 16:12:20,2017-06-06 00:00:00,11
516,2017-06-04 17:42:46,2017-06-04 00:00:00,2
517,2017-05-18 20:46:41,2017-05-18 00:00:00,5
518,2017-06-06 11:18:31,2017-06-06 00:00:00,2
519,2017-05-17 10:19:05,2017-05-17 00:00:00,3
520,2017-05-03 09:56:04,2017-05-03 00:00:00,2
521,2017-06-01 18:51:45,2017-06-01 00:00:00,14
522,2017-05-04 08:25:50,2017-05-04 00:00:00,4
523,2017-06-10 12:02:53,2017-06-10 00:00:00,3
524,2017-05-24 18:59:10,2017-05-24 00:00:00,6
525,2017-06-14 18:31:54,2017-06-14 00:00:00,5
526,2017-05-06 21:08:35,2017-05-06 00:00:00,11
527,2017-06-13 22:30:27,2017-06-13 00:00:00,4
528,2017-06-04 19:58:38,2017-06-04 00:00:00,1
529,2017-05-29 12:07:06,2017-05-29 00:00:00,11
530,2017-06-03 12:36:33,2017-06-03 00:00:00,12
531,2017-06-02 13:14:46,2017-06-02 00:00:00,11
532,2017-05-08 23:20:58,2017-05-08 00:00:00,10
533,2017-05-19 13:05:48,2017-05-19 00:00:00,8
534,2017-05-17 09:03:36,2017-05-17 00:00:00,14
535,2017-05-15 12:07:20,2017-05-15 00:00:00,12
536,2017-06-14 19:06:02,2017-06-14 00:00:00,10
537,2017-05-27 00:14:22,2017-05-27 00:00:00,9
538,2017-05-07 12:01:10,2017-05-07 00:00:00,5
539,2017-05-29 20:54:28,2017-05-29 00:00:00,11
540,2017-05-06 13:58:00,2017-05-06 00:00:00,2
541,2017-05-20 19:09:21,2017-05-20 00:00:00,13
542,2017-06-07 23:50:23,2017-06-07 00:00:00,11
543,2017-06-05 02:27:32,2017-06-05 00:00:00,13
544,2017-05-25 01:04:34,2017-05-25 00:00:00,12
545,2017-06-05 14:48:21,2017-06-05 00:00:00,11
546,2017-06-01 17:00:55,2017-06-01 00:00:00,13
547,2017-05-16 12:28:33,2017-05-16 00:00:00,14
548,2017-05-05 18:34:34,2017-05-05 00:00:00,8
549,2017-05-25 14:33:46,2017-05-25 00:00:00,9
550,2017-06-02 16:42:13,2017-06-02 00:00:00,4
551,2017-05-01 22:12:51,2017-05-01 00:00:00,14
552,2017-06-06 20:31:46,2017-06-06 00:00:00,11
553,2017-06-14 01:28:54,2017-06-14 00:00:00,8
554,2017-06-01 16:08:01,2017-06-01 00:00:00,3
555,2017-06-05 10:05:05,2017-06-05 00:00:00,6
556,2017-06-10 01:21:18,2017-06-10 00:00:00,7
557,2017-05-05 16:46:55,2017-05-05 00:00:00,10
558,2017-06-04 15:51:15,2017-06-04 00:00:00,9
559,2017-06-05 15:09:50,2017-06-05 00:00:00,14
560,2017-06-15 19:34:02,2017-06-15 00:00:00,6
561,2017-05-09 17:16:41,2017-05-09 00:00:00,4
562,2017-06-01 08:17:13,2017-06-01 00:00:00,9
563,2017-05-12 12:50:18,2017-05-12 00:00:00,5
564,2017-06-02 12:16:45,2017-06-02 00:00:00,2
565,2017-05-12 23:16:39,2017-05-12 00:00:00,7
566,2017-05-29 17:46:09,2017-05-29 00:00:00,3
567,2017-05-01 17:42:25,2017-05-01 00:00:00,1
568,2017-05-10 22:02:40,2017-05-10 00:00:00,13
569,2017-06-06 08:27:36,2017-06-06 00:00:00,3
570,2017-05-10 10:39:56,2017-05-10 00:00:00,5
571,2017-05-31 20:51:33,2017-05-31 00:00:00,2
572,2017-05-26 15:40:36,2017-05-26 00:00:00,13
573,2017-06-09 09:14:38,2017-06-09 00:00:00,4
574,2017-05-28 22:42:02,2017-05-28 00:00:00,4
575,2017-05-06 17:54:59,2017-05-06 00:00:00,9
576,2017-06-04 23:03:35,2017-06-04 00:00:00,1
577,2017-05-23 21:23:37,2017-05-23 00:00:00,10
578,2017-05-30 11:54:04,2017-05-30 00:00:00,12
579,2017-06-01 13:39:16,2017-06-01 00:00:00,7
580,2017-06-06 12:34:53,2017-06-06 00:00:00,9
581,2017-06-02 11:27:29,2017-06-02 00:00:00,2
582,2017-05-15 22:05:34,2017-05-15 00:00:00,12
583,2017-06-12 08:37:43,2017-06-12 00:00:00,2
584,2017-05-16 20:39:33,2017-05-16 00:00:00,14
585,2017-06-02 21:44:20,2017-06-02 00:00:00,1
586,2017-05-28 15:08:30,2017-05-28 00:00:00,3
587,2017-06-14 14:05:18,2017-06-14 00:00:00,1
588,2017-06-12 18:37:31,2017-06-12 00:00:00,9
589,2017-05-13 20:42:09,2017-05-13 00:00:00,14
590,2017-06-12 10:10:17,2017-06-12 00:00:00,9
591,2017-06-05 23:17:04,2017-06-05 00:00:00,8
592,2017-06-01 19:33:44,2017-06-01 00:00:00,2
593,2017-06-05 12:57:58,2017-06-05 00:00:00,1
594,2017-05-15 14:09:21,2017-05-15 00:00:00,12
595,2017-05-15 10:57:13,2017-05-15 00:00:00,10
596,2017-05-21 20:12:33,2017-05-21 00:00:00,10
597,2017-06-06 10:36:52,2017-06-06 00:00:00,11
598,2017-05-14 14:59:05,2017-05-14 00:00:00,9
599,2017-06-09 16:08:30,2017-06-09 00:00:00,2
600,2017-05-08 15:09:43,2017-05-08 00:00:00,12
601,2017-06-02 09:19:00,2017-06-02 00:00:00,9
602,2017-05-02 03:31:23,2017-05-02 00:00:00,11
603,2017-06-03 20:16:31,2017-06-03 00:00:00,9
604,2017-05-17 19:12:52,2017-05-17 00:00:00,2
605,2017-05-21 19:39:28,2017-05-21 00:00:00,9
606,2017-05-31 22:42:05,2017-05-31 00:00:00,14
607,2017-06-11 16:33:59,2017-06-11 00:00:00,13
608,2017-05-25 07:35:01,2017-05-25 00:00:00,11
609,2017-05-12 20:52:38,2017-05-12 00:00:00,13
610,2017-05-02 12:03:00,2017-05-02 00:00:00,1
611,2017-05-21 19:35:12,2017-05-21 00:00:00,11
612,2017-06-06 19:02:52,2017-06-06 00:00:00,10
613,2017-05-08 14:57:58,2017-05-08 00:00:00,12
614,2017-05-17 12:44:03,2017-05-17 00:00:00,8
615,2017-05-10 20:54:15,2017-05-10 00:00:00,10
616,2017-05-21 21:55:51,2017-05-21 00:00:00,11
617,2017-06-01 19:08:30,2017-06-01 00:00:00,9
618,2017-05-07 12:41:14,2017-05-07 00:00:00,11
619,2017-06-01 13:20:14,2017-06-01 00:00:00,14
620,2017-05-24 00:06:25,2017-05-24 00:00:00,5
621,2017-06-08 21:58:07,2017-06-08 00:00:00,14
622,2017-05-27 13:30:08,2017-05-27 00:00:00,10
623,2017-05-24 14:55:40,2017-05-24 00:00:00,12
624,2017-05-04 16:40:36,2017-05-04 00:00:00,2
625,2017-06-03 15:02:49,2017-06-03 00:00:00,7
626,2017-05-20 17:21:50,2017-05-20 00:00:00,2
627,2017-05-21 17:28:49,2017-05-21 00:00:00,8
628,2017-06-13 19:01:31,2017-06-13 00:00:00,13
629,2017-05-02 10:52:39,2017-05-02 00:00:00,12
630,2017-06-02 12:37:27,2017-06-02 00:00:00,8
631,2017-05-26 12:11:09,2017-05-26 00:00:00,13
632,2017-05-10 14:04:15,2017-05-10 00:00:00,9
633,2017-06-06 19:49:09,2017-06-06 00:00:00,5
634,2017-05-11 12:14:05,2017-05-11 00:00:00,6
635,2017-05-05 00:49:26,2017-05-05 00:00:00,1
636,2017-06-13 23:51:50,2017-06-13 00:00:00,14
637,2017-05-29 21:30:28,2017-05-29 00:00:00,5
638,2017-06-06 19:37:25,2017-06-06 00:00:00,2
639,2017-06-01 13:23:40,2017-06-01 00:00:00,5
640,2017-06-10 17:21:14,2017-06-10 00:00:00,12
641,2017-05-21 11:56:58,2017-05-21 00:00:00,7
642,2017-06-11 10:32:14,2017-06-11 00:00:00,8
643,2017-05-22 11:08:57,2017-05-22 00:00:00,4
644,2017-05-22 12:27:46,2017-05-22 00:00:00,7
645,2017-05-17 12:24:04,2017-05-17 00:00:00,13
646,2017-05-24 18:20:47,2017-05-24 00:00:00,10
647,2017-05-29 09:08:56,2017-05-29 00:00:00,9
648,2017-06-06 13:07:28,2017-06-06 00:00:00,7
649,2017-05-15 17:04:10,2017-05-15 00:00:00,10
650,2017-05-03 16:29:08,2017-05-03 00:00:00,13
651,2017-05-29 23:05:45,2017-05-29 00:00:00,11
652,2017-06-13 11:43:54,2017-06-13 00:00:00,5
653,2017-05-08 22:37:02,2017-05-08 00:00:00,14
654,2017-05-14 21:52:01,2017-05-14 00:00:00,7
655,2017-05-12 07:18:05,2017-05-12 00:00:00,2
656,2017-06-08 10:17:53,2017-06-08 00:00:00,5
657,2017-05-01 12:25:44,2017-05-01 00:00:00,1
658,2017-06-06 15:55:45,2017-06-06 00:00:00,12
659,2017-05-13 21:52:30,2017-05-13 00:00:00,10
660,2017-06-15 12:25:39,2017-06-15 00:00:00,9
661,2017-06-15 14:39:43,2017-06-15 00:00:00,10
662,2017-05-08 16:35:04,2017-05-08 00:00:00,12
663,2017-05-22 19:49:12,2017-05-22 00:00:00,6
664,2017-05-02 20:55:58,2017-05-02 00:00:00,3
665,2017-05-11 12:17:31,2017-05-11 00:00:00,7
666,2017-05-01 20:47:54,2017-05-01 00:00:00,12
667,2017-05-26 07:37:49,2017-05-26 00:00:00,13
668,2017-05-12 11:42:40,2017-05-12 00:00:00,4
669,2017-05-24 11:48:57,2017-05-24 00:00:00,6
670,2017-05-10 22:44:15,2017-05-10 00:00:00,14
671,2017-05-15 19:56:03,2017-05-15 00:00:00,7
672,2017-05-02 15:19:21,2017-05-02 00:00:00,3
673,2017-05-07 14:22:11,2017-05-07 00:00:00,7
674,2017-05-15 17:41:58,2017-05-15 00:00:00,6
675,2017-05-08 17:33:47,2017-05-08 00:00:00,2
676,2017-05-30 11:13:49,2017-05-30 00:00:00,1
677,2017-05-26 14:11:19,2017-05-26 00:00:00,3
678,2017-05-06 18:20:55,2017-05-06 00:00:00,1
679,2017-05-05 00:01:41,2017-05-05 00:00:00,5
680,2017-05-22 22:49:30,2017-05-22 00:00:00,14
681,2017-05-21 20:10:48,2017-05-21 00:00:00,11
682,2017-06-01 13:26:32,2017-06-01 00:00:00,6
683,2017-05-22 21:16:37,2017-05-22 00:00:00,5
684,2017-05-14 21:56:13,2017-05-14 00:00:00,7
685,2017-05-28 14:09:26,2017-05-28 00:00:00,14
686,2017-05-13 11:20:10,2017-05-13 00:00:00,9
687,2017-05-01 23:51:42,2017-05-01 00:00:00,3
688,2017-05-05 13:46:32,2017-05-05 00:00:00,2
689,2017-05-05 20:33:28,2017-05-05 00:00:00,9
690,2017-05-06 10:58:50,2017-05-06 00:00:00,6
691,2017-05-17 21:21:13,2017-05-17 00:00:00,6
692,2017-06-11 17:09:52,2017-06-11 00:00:00,9
693,2017-05-09 23:31:05,2017-05-09 00:00:00,14
694,2017-05-19 14:05:32,2017-05-19 00:00:00,14
695,2017-05-24 10:08:51,2017-05-24 00:00:00,4
696,2017-05-09 21:27:28,2017-05-09 00:00:00,13
697,2017-06-03 11:55:09,2017-06-03 00:00:00,13
698,2017-05-09 22:05:09,2017-05-09 00:00:00,1
699,2017-06-13 18:15:36,2017-06-13 00:00:00,1
700,2017-05-02 12:10:15,2017-05-02 00:00:00,11
701,2017-05-04 19:14:54,2017-05-04 00:00:00,3
702,2017-06-13 18:26:21,2017-06-13 00:00:00,8
703,2017-05-28 23:01:27,2017-05-28 00:00:00,7
704,2017-05-29 10:34:41,2017-05-29 00:00:00,9
705,2017-05-29 22:34:56,2017-05-29 00:00:00,3
706,2017-06-09 18:52:57,2017-06-09 00:00:00,10
707,2017-05-02 16:27:09,2017-05-02 00:00:00,7
708,2017-05-16 13:32:01,2017-05-16 00:00:00,1
709,2017-05-27 16:31:57,2017-05-27 00:00:00,3
710,2017-05-14 23:34:25,2017-05-14 00:00:00,4
711,2017-05-21 19:07:08,2017-05-21 00:00:00,8
712,2017-06-11 09:07:21,2017-06-11 00:00:00,3
713,2017-06-11 15:25:31,2017-06-11 00:00:00,9
714,2017-06-11 14:25:41,2017-06-11 00:00:00,1
715,2017-06-13 08:55:04,2017-06-13 00:00:00,14
716,2017-05-07 21:35:30,2017-05-07 00:00:00,5
717,2017-05-12 17:03:42,2017-05-12 00:00:00,3
718,2017-06-15 15:24:45,2017-06-15 00:00:00,11
719,2017-05-04 21:25:53,2017-05-04 00:00:00,2
720,2017-06-09 10:16:21,2017-06-09 00:00:00,4
721,2017-06-09 12:11:58,2017-06-09 00:00:00,14
722,2017-05-10 16:04:38,2017-05-10 00:00:00,7
723,2017-06-03 12:03:16,2017-06-03 00:00:00,2
724,2017-06-11 17:40:22,2017-06-11 00:00:00,12
725,2017-06-12 14:07:14,2017-06-12 00:00:00,1
726,2017-05-19 09:11:06,2017-05-19 00:00:00,9
727,2017-05-14 10:15:33,2017-05-14 00:00:00,13
728,2017-05-29 13:38:48,2017-05-29 00:00:00,3
729,2017-06-04 10:29:25,2017-06-04 00:00:00,5
730,2017-05-15 10:25:23,2017-05-15 00:00:00,12
731,2017-05-19 21:20:54,2017-05-19 00:00:00,5
732,2017-06-04 16:07:45,2017-06-04 00:00:00,14
733,2017-05-22 14:04:15,2017-05-22 00:00:00,5
734,2017-05-23 21:17:18,2017-05-23 00:00:00,5
735,2017-06-12 21:16:00,2017-06-12 00:00:00,14
736,2017-05-17 04:45:44,2017-05-17 00:00:00,3
737,2017-05-08 17:41:44,2017-05-08 00:00:00,11
738,2017-05-22 22:05:40,2017-05-22 00:00:00,10
739,2017-05-19 08:48:02,2017-05-19 00:00:00,11
740,2017-06-09 23:53:11,2017-06-09 00:00:00,3
741,2017-05-22 19:56:10,2017-05-22 00:00:00,14
742,2017-05-25 14:07:02,2017-05-25 00:00:00,7
743,2017-06-09 17:15:38,2017-06-09 00:00:00,9
744,2017-05-31 20:24:40,2017-05-31 00:00:00,7
745,2017-05-06 17:25:41,2017-05-06 00:00:00,3
746,2017-06-06 23:34:50,2017-06-06 00:00:00,13
747,2017-06-05 14:30:00,2017-06-05 00:00:00,8
748,2017-05-21 16:55:28,2017-05-21 00:00:00,4
749,2017-05-30 11:43:14,2017-05-30 00:00:00,10
750,2017-05-26 16:33:34,2017-05-26 00:00:00,12
751,2017-05-11 14:47:29,2017-05-11 00:00:00,6
752,2017-05-06 12:16:19,2017-05-06 00:00:00,4
753,2017-05-07 12:08:13,2017-05-07 00:00:00,11
754,2017-05-16 19:55:13,2017-05-16 00:00:00,8
755,2017-05-31 17:45:37,2017-05-31 00:00:00,13
756,2017-06-08 19:21:56,2017-06-08 00:00:00,14
757,2017-06-01 16:10:08,2017-06-01 00:00:00,11
758,2017-05-07 14:04:26,2017-05-07 00:00:00,3
759,2017-05-21 20:31:43,2017-05-21 00:00:00,3
760,2017-06-15 08:53:26,2017-06-15 00:00:00,13
761,2017-06-03 18:16:51,2017-06-03 00:00:00,9
762,2017-06-08 23:17:57,2017-06-08 00:00:00,7
763,2017-05-18 12:48:39,2017-05-18 00:00:00,13
764,2017-05-07 18:46:03,2017-05-07 00:00:00,4
765,2017-05-04 23:31:24,2017-05-04 00:00:00,4
766,2017-06-14 15:29:08,2017-06-14 00:00:00,2
767,2017-05-04 12:57:21,2017-05-04 00:00:00,6
768,2017-05-19 15:09:17,2017-05-19 00:00:00,1
769,2017-06-11 13:29:42,2017-06-11 00:00:00,3
770,2017-06-12 17:14:01,2017-06-12 00:00:00,11
771,2017-06-06 15:01:03,2017-06-06 00:00:00,5
772,2017-05-01 13:01:41,2017-05-01 00:00:00,8
773,2017-05-22 18:18:09,2017-05-22 00:00:00,13
774,2017-05-24 19:10:03,2017-05-24 00:00:00,9
775,2017-06-05 13:54:42,2017-06-05 00:00:00,13
776,2017-05-29 18:08:51,2017-05-29 00:00:00,9
777,2017-05-07 22:49:19,2017-05-07 00:00:00,2
778,2017-06-09 13:52:07,2017-06-09 00:00:00,8
779,2017-05-29 18:59:38,2017-05-29 00:00:00,10
780,2017-06-07 17:02:27,2017-06-07 00:00:00,12
781,2017-05-18 18:01:52,2017-05-18 00:00:00,10
782,2017-06-11 13:25:41,2017-06-11 00:00:00,4
783,2017-06-07 13:47:35,2017-06-07 00:00:00,3
784,2017-05-04 09:16:16,2017-05-04 00:00:00,8
785,2017-06-08 22:00:07,2017-06-08 00:00:00,1
786,2017-05-17 18:34:39,2017-05-17 00:00:00,9
787,2017-06-01 16:04:37,2017-06-01 00:00:00,11
788,2017-05-16 20:09:16,2017-05-16 00:00:00,6
789,2017-05-24 16:21:26,2017-05-24 00:00:00,9
790,2017-06-02 15:04:27,2017-06-02 00:00:00,10
791,2017-05-10 00:37:53,2017-05-10 00:00:00,1
792,2017-05-07 18:44:18,2017-05-07 00:00:00,9
793,2017-06-11 10:47:28,2017-06-11 00:00:00,7
794,2017-05-16 17:26:24,2017-05-16 00:00:00,12
795,2017-06-04 18:08:02,2017-06-04 00:00:00,3
796,2017-06-02 10:14:17,2017-06-02 00:00:00,14
797,2017-05-12 16:58:31,2017-05-12 00:00:00,9
798,2017-05-28 14:36:08,2017-05-28 00:00:00,6
799,2017-05-12 19:20:57,2017-05-12 00:00:00,12
800,2017-05-13 22:51:29,2017-05-13 00:00:00,9
801,2017-05-23 23:25:37,2017-05-23 00:00:00,3
802,2017-05-09 20:21:33,2017-05-09 00:00:00,8
803,2017-06-10 15:22:55,2017-06-10 00:00:00,12
804,2017-05-15 13:04:41,2017-05-15 00:00:00,8
805,2017-05-21 19:36:42,2017-05-21 00:00:00,4
806,2017-06-03 11:36:56,2017-06-03 00:00:00,12
807,2017-05-01 22:35:50,2017-05-01 00:00:00,2
808,2017-05-15 17:16:53,2017-05-15 00:00:00,8
809,2017-05-24 09:46:11,2017-05-24 00:00:00,14
810,2017-05-15 22:48:37,2017-05-15 00:00:00,4
811,2017-05-30 08:13:45,2017-05-30 00:00:00,12
812,2017-05-16 13:47:21,2017-05-16 00:00:00,6
813,2017-05-16 14:47:33,2017-05-16 00:00:00,10
814,2017-05-17 17:06:24,2017-05-17 00:00:00,4
815,2017-05-15 11:32:16,2017-05-15 00:00:00,12
816,2017-05-14 14:48:11,2017-05-14 00:00:00,6
817,2017-05-06 11:40:50,2017-05-06 00:00:00,10
818,2017-06-15 07:53:54,2017-06-15 00:00:00,6
819,2017-05-06 16:14:10,2017-05-06 00:00:00,4
820,2017-06-03 20:30:21,2017-06-03 00:00:00,5
821,2017-05-22 15:17:24,2017-05-22 00:00:00,12
822,2017-06-13 20:13:52,2017-06-13 00:00:00,9
823,2017-05-17 06:58:53,2017-05-17 00:00:00,1
824,2017-05-22 14:15:23,2017-05-22 00:00:00,9
825,2017-05-15 22:41:31,2017-05-15 00:00:00,5
826,2017-06-08 11:53:41,2017-06-08 00:00:00,11
827,2017-05-16 21:35:52,2017-05-16 00:00:00,9
828,2017-06-07 10:37:39,2017-06-07 00:00:00,3
829,2017-05-09 20:24:50,2017-05-09 00:00:00,9
830,2017-05-29 09:58:04,2017-05-29 00:00:00,1
831,2017-05-28 18:10:16,2017-05-28 00:00:00,14
832,2017-05-20 00:19:41,2017-05-20 00:00:00,9
833,2017-06-09 16:05:48,2017-06-09 00:00:00,5
834,2017-06-08 17:55:10,2017-06-08 00:00:00,3
835,2017-05-04 15:23:04,2017-05-04 00:00:00,5
836,2017-05-29 09:37:09,2017-05-29 00:00:00,14
837,2017-05-30 16:14:58,2017-05-30 00:00:00,4
838,2017-06-08 21:53:18,2017-06-08 00:00:00,7
839,2017-06-03 10:16:52,2017-06-03 00:00:00,4
840,2017-06-01 13:32:10,2017-06-01 00:00:00,10
841,2017-05-06 13:45:58,2017-05-06 00:00:00,9
842,2017-06-01 10:56:37,2017-06-01 00:00:00,14
843,2017-05-03 21:09:15,2017-05-03 00:00:00,13
844,2017-06-02 15:58:47,2017-06-02 00:00:00,10
845,2017-05-09 15:59:45,2017-05-09 00:00:00,3
846,2017-06-11 04:37:14,2017-06-11 00:00:00,11
847,2017-05-16 15:04:15,2017-05-16 00:00:00,13
848,2017-05-09 10:19:17,2017-05-09 00:00:00,9
849,2017-05-23 17:12:01,2017-05-23 00:00:00,11
850,2017-05-31 18:00:15,2017-05-31 00:00:00,12
851,2017-06-04 23:49:13,2017-06-04 00:00:00,11
852,2017-05-17 18:29:03,2017-05-17 00:00:00,2
853,2017-06-08 09:01:10,2017-06-08 00:00:00,5
854,2017-06-02 14:32:06,2017-06-02 00:00:00,8
855,2017-05-01 18:58:54,2017-05-01 00:00:00,12
856,2017-05-22 21:53:14,2017-05-22 00:00:00,13
857,2017-06-13 08:42:34,2017-06-13 00:00:00,3
858,2017-05-29 11:39:07,2017-05-29 00:00:00,5
859,2017-05-02 16:49:55,2017-05-02 00:00:00,14
860,2017-05-14 16:13:18,2017-05-14 00:00:00,7
861,2017-06-04 21:23:31,2017-06-04 00:00:00,14
862,2017-05-27 08:33:55,2017-05-27 00:00:00,11
863,2017-05-11 17:30:39,2017-05-11 00:00:00,12
864,2017-05-12 21:25:41,2017-05-12 00:00:00,13
865,2017-05-08 14:35:48,2017-05-08 00:00:00,6
866,2017-06-05 21:32:39,2017-06-05 00:00:00,1
867,2017-05-05 14:56:48,2017-05-05 00:00:00,4
868,2017-05-16 02:35:50,2017-05-16 00:00:00,8
869,2017-05-26 00:39:37,2017-05-26 00:00:00,10
870,2017-06-08 16:37:08,2017-06-08 00:00:00,13
871,2017-05-11 08:58:23,2017-05-11 00:00:00,1
872,2017-05-21 19:59:32,2017-05-21 00:00:00,6
873,2017-05-26 13:21:11,2017-05-26 00:00:00,1
874,2017-06-12 14:57:01,2017-06-12 00:00:00,10
875,2017-05-10 20:35:15,2017-05-10 00:00:00,4
876,2017-05-02 21:15:15,2017-05-02 00:00:00,8
877,2017-06-14 14:13:14,2017-06-14 00:00:00,11
878,2017-06-12 09:43:41,2017-06-12 00:00:00,10
879,2017-05-14 08:39:56,2017-05-14 00:00:00,8
880,2017-05-19 10:36:16,2017-05-19 00:00:00,3
881,2017-05-21 21:09:56,2017-05-21 00:00:00,4
882,2017-06-13 11:12:52,2017-06-13 00:00:00,7
883,2017-06-07 10:57:08,2017-06-07 00:00:00,3
884,2017-06-02 18:30:25,2017-06-02 00:00:00,11
885,2017-05-19 16:39:10,2017-05-19 00:00:00,3
886,2017-05-01 13:11:44,2017-05-01 00:00:00,10
887,2017-05-20 15:56:23,2017-05-20 00:00:00,1
888,2017-05-19 16:38:56,2017-05-19 00:00:00,11
889,2017-06-06 13:42:46,2017-06-06 00:00:00,6
890,2017-05-10 18:31:51,2017-05-10 00:00:00,2
891,2017-05-03 13:34:47,2017-05-03 00:00:00,3
892,2017-06-10 21:01:55,2017-06-10 00:00:00,11
893,2017-05-06 15:22:18,2017-05-06 00:00:00,3
894,2017-05-30 08:45:11,2017-05-30 00:00:00,1
895,2017-05-20 18:34:35,2017-05-20 00:00:00,12
896,2017-05-13 19:45:48,2017-05-13 00:00:00,6
897,2017-06-06 11:23:59,2017-06-06 00:00:00,6
898,2017-05-22 14:20:45,2017-05-22 00:00:00,5
899,2017-06-02 10:25:23,2017-06-02 00:00:00,11
900,2017-05-10 15:05:47,2017-05-10 00:00:00,5
901,2017-05-30 09:27:49,2017-05-30 00:00:00,6
902,2017-05-22 16:17:30,2017-05-22 00:00:00,6
903,2017-05-13 13:15:02,2017-05-13 00:00:00,8
904,2017-06-03 18:24:53,2017-06-03 00:00:00,13
905,2017-06-06 21:24:23,2017-06-06 00:00:00,5
906,2017-05-04 22:11:21,2017-05-04 00:00:00,4
907,2017-05-04 12:21:29,2017-05-04 00:00:00,2
908,2017-05-14 09:14:06,2017-05-14 00:00:00,11
909,2017-06-07 18:40:17,2017-06-07 00:00:00,2
910,2017-06-13 12:43:56,2017-06-13 00:00:00,9
911,2017-05-31 15:10:39,2017-05-31 00:00:00,5
912,2017-05-31 07:55:30,2017-05-31 00:00:00,5
913,2017-05-09 14:05:07,2017-05-09 00:00:00,3
914,2017-05-28 21:12:56,2017-05-28 00:00:00,8
915,2017-05-17 19:00:56,2017-05-17 00:00:00,6
916,2017-05-20 17:04:34,2017-05-20 00:00:00,2
917,2017-06-05 14:25:41,2017-06-05 00:00:00,3
918,2017-05-29 23:02:55,2017-05-29 00:00:00,13
919,2017-05-08 22:42:49,2017-05-08 00:00:00,7
920,2017-05-30 15:43:46,2017-05-30 00:00:00,14
921,2017-05-10 22:08:52,2017-05-10 00:00:00,2
922,2017-06-05 13:52:48,2017-06-05 00:00:00,14
923,2017-05-30 17:36:49,2017-05-30 00:00:00,2
924,2017-05-24 00:13:29,2017-05-24 00:00:00,14
925,2017-06-14 11:13:00,2017-06-14 00:00:00,12
926,2017-05-21 19:21:32,2017-05-21 00:00:00,6
927,2017-05-18 14:17:01,2017-05-18 00:00:00,10
928,2017-05-09 23:09:43,2017-05-09 00:00:00,9
929,2017-05-17 09:27:03,2017-05-17 00:00:00,14
930,2017-05-12 22:03:54,2017-05-12 00:00:00,1
